Coord,amplitude,xcentroid,ycentroid,sigx,sigy,ellipticity,SNR,Magnitudes,Reason
"(585, 8)",0.006334356553262487,7.351069689997921,5.564763681775367,0.9216913897206819,2.2915354909133803,0.5977843706215931,29.900485189166332,24.871487823899805,"Not elliptical,Bad sizing"
"(587, 8)",0.005567306003355809,7.404387798183674,3.9526175446643954,0.9332645031469521,2.9999999999999996,0.6889118322843493,30.810813548701685,24.903884227394627,"Not elliptical,Bad sizing"
"(594, 8)",0.008195727384618514,9.274614152919417,9.247822048684217,0.3399631734137547,0.34946446103612305,0.027188136940157204,35.20620155468097,24.818824197387954,Bad sizing
"(635, 8)",0.027489038988985692,7.996367236680194,8.588601706990357,0.27458870774189564,0.6685501438383793,0.589277318578699,58.94395675879086,24.177054589179562,"Not elliptical,Bad sizing"
"(738, 8)",0.03247272291664448,7.277179032768383,10.52085638070996,0.4643224764067828,1.9484534104355862,0.7616969059049858,165.82485951004708,23.02474054431523,"Not elliptical,Bad sizing"
"(747, 8)",0.007277847907555053,5.1153541157120035,15.325966592741466,2.9999999999999996,0.7215862598656285,0.7594712467114572,30.988707316362827,24.45993600554803,"Not elliptical,Bad sizing"
"(751, 8)",0.039995944818823355,9.09175890800852,6.675336131029603,0.20152832030293996,0.3382178315536129,0.4041463769748209,33.33012878394083,24.46563262387979,"Not elliptical,Bad sizing"
"(769, 8)",0.007113830662669931,8.910863076014872,7.6689262228293975,0.23205324459234675,0.38196980069181763,0.3924827455676978,55.07862822135087,23.869665760958476,Bad sizing
"(772, 8)",0.05036538586457202,9.03214528687074,9.708492626521688,0.28178372488872777,0.3249005029853491,0.13270763726261647,54.00305326072297,23.82627402116487,Bad sizing
"(15, 9)",0.0036730463863970213,8.500057344815367,8.500208838771849,0.22382395512695852,0.23246441663722628,0.03716896390105018,13.971965154894317,23.673841201269056,Bad sizing
"(40, 9)",0.1902979593084553,15.220904920778588,4.776440481473405,0.4541469573847566,0.4746698304118092,0.04323610162720393,34.42292158816163,22.84479686606381,Bad sizing
"(115, 9)",0.0025790369354342763,8.241699110006454,8.168693362717825,0.21153964789197455,0.23650564439758587,0.10556194787318218,35.52913801938629,23.910750928664513,Bad sizing
"(139, 9)",0.0561604908530165,8.916868956301766,8.309423783606393,0.2553384407523109,0.35137400798016405,0.2733143745603249,7.615879189269006,25.20649494588188,Bad sizing
"(165, 9)",0.07552536521631598,8.259084322267253,7.795192123412609,0.3138529037615239,0.3011735587995837,0.04039900478848024,15.982493753436854,24.604647219420883,Bad sizing
"(178, 9)",0.008595456039988968,9.000064064133856,8.834468859149574,0.2724551607005669,0.29144224191638113,0.06514869324008932,63.28917546139585,23.475224989654592,Bad sizing
"(268, 9)",0.007377341693944215,10.696555578617685,8.583811476063048,0.49882565041327626,0.6567786446753999,0.2404965440680381,68.62006174021235,23.845537256103903,Bad sizing
"(361, 9)",0.024112455021109133,7.816803011295347,9.070341732062825,0.29873837880402176,0.4329854433143157,0.3100498332754351,29.66691092860212,24.848535150843965,Bad sizing
"(403, 9)",0.006216885950160927,8.097950921170002,7.478357613435664,0.5178967510397983,0.3869912432617653,0.2527637169285377,41.74940893144007,24.530960391367138,Bad sizing
"(430, 9)",0.018534529394725253,9.012798058283646,7.99666060287449,0.25299932020948473,0.25349871065400115,0.001969992049379754,22.46006539715559,25.29412489421999,Bad sizing
"(443, 9)",0.004237323165249913,5.9716013266920855,10.680086296175899,2.9999999999999996,2.9999999999999996,0.0,64.75849086029929,24.053866241609953,Bad sizing
"(522, 9)",0.006059506109153016,11.882835551089762,7.963553950352482,1.119906518128977,1.9564172317838213,0.4275727590541262,46.0772229295175,24.65222687990117,"Not elliptical,Bad sizing"
"(526, 9)",0.012117551746776133,8.251388803190041,7.242101629044485,0.20000299476831515,0.34750275005245995,0.4244563683650787,13.196147712401386,25.93280617542353,"Not elliptical,Bad sizing"
"(624, 9)",0.024807986450563268,9.169397907707367,8.006432393451666,0.2780474927058621,0.2668287573769274,0.040348270073424675,123.99114966637872,23.463197975178296,Bad sizing
"(626, 9)",0.0038164416006672384,5.748490724378421,9.114692390880162,2.9999999999999996,2.9999999999999996,0.0,88.35076110592286,23.82057485323847,Bad sizing
"(11, 10)",0.18398132234645614,8.143543002224298,8.199191935912774,0.2878086510551014,0.34600066856476513,0.16818469672630487,146.33632677401462,21.42446571704862,Bad sizing
"(35, 10)",0.06416846470371945,6.3113216644034384,9.855798128272106,0.3253626725981155,0.286732333488433,0.11873008910705096,24.498116643629825,23.069538848572044,Bad sizing
"(37, 10)",0.025753748589106912,14.012774280462185,6.992268926762686,2.581517932837485,2.9999999999999996,0.13949402238750497,81.87425896328755,21.996739367558824,Bad sizing
"(47, 10)",0.021830500389042898,8.386455160334167,8.193471826888036,0.34434645558666377,0.3332638078557068,0.03218458488871456,32.5032671981451,23.15245334402141,Bad sizing
"(52, 10)",0.013005424632288116,8.99999996389054,9.140328706887654,0.2766878645700016,0.2904829196953583,0.04749007321953436,7.3557109542196235,24.757463613159914,Bad sizing
"(106, 10)",0.023679954877728452,8.223015186109143,9.643678390126658,0.2000036831084541,0.3670776909452118,0.4551461773842703,22.97165607605466,24.357554354075077,"Not elliptical,Bad sizing"
"(130, 10)",0.008933650327381302,7.582988727056951,8.144751899966868,0.3760240152011377,0.21589037614576495,0.4258601381343057,35.839476543077,23.62576282675809,"Not elliptical,Bad sizing"
"(159, 10)",0.0024654690396593675,8.50001644291636,8.499908631767733,0.2455695568417959,0.2609945841210277,0.05910094775023744,21.62732239621519,24.325658316507507,Bad sizing
"(162, 10)",0.0021678460765444884,8.284486262284005,8.281647438676993,0.2081773973326623,0.20941705803683833,0.005919578451713092,11.776898793694691,24.905122682478698,Bad sizing
"(244, 10)",0.06906136074829777,6.290640092839909,8.486242456859573,0.6554930314822471,0.21740339377600576,0.6683360717284852,44.35880049178877,24.247291613980998,"Not elliptical,Bad sizing"
"(250, 10)",0.00813025362187567,8.711571883485922,16.999999999999996,1.40759136672519,2.9999999999999996,0.5308028777582698,34.31219860780825,24.529857019949958,"Not elliptical,Bad sizing"
"(309, 10)",0.012631204383301732,7.564806322489622,8.079124796933833,0.40240095526783737,0.37162988954935355,0.07646866965810917,10.457180840405849,25.94630060513989,Bad sizing
"(342, 10)",0.030203733036619062,5.219690267407095,5.401709335778637,0.3618298287092977,0.7514162683010057,0.5184695301747788,35.2920951322813,24.468636839272612,"Not elliptical,Bad sizing"
"(363, 10)",0.0292931977952584,9.12222510177426,8.227550486935405,0.27650716347250254,0.30455575719007427,0.09209674437402449,47.197787873350514,24.42260487233311,Bad sizing
"(365, 10)",0.0020936412417070353,8.000071674984735,8.654913481750656,0.28236944451437673,0.32718719919318867,0.13697893679620743,8.533139165368455,26.174470393240327,Bad sizing
"(417, 10)",0.007597262596803841,9.000032864538687,9.417417948875116,0.25940757621917343,0.364117379275957,0.2875715607560335,18.2043407597727,25.544170874748993,Bad sizing
"(505, 10)",0.004225510494237229,8.355680117401011,7.861462422713423,0.587970175564177,0.4827125875291702,0.17901858361099465,39.94193628382929,24.675238712997064,Bad sizing
"(529, 10)",0.0020559032043926512,8.94756744826462,9.17068408362753,0.712606180085756,1.2583265152850973,0.43368738445100485,28.49108726098701,25.157584138517826,Not elliptical
"(535, 10)",0.004507986103290485,7.867756486826802,9.228549324139674,0.3326723554947989,0.5029281217364537,0.3385290240955603,22.8599809917906,25.313096196915225,Bad sizing
"(550, 10)",0.003058618988089749,9.273806990719013,7.984539680266591,0.3160885431284538,0.2287156052501469,0.2764191862619957,15.318344656932009,25.74800324669203,Bad sizing
"(593, 10)",0.004103813457870284,8.985844225048348,9.010285427546831,0.3946702568245219,0.5320881377376853,0.25826150061798436,100.01632587895459,23.967155158928996,Bad sizing
"(640, 10)",0.051509301454587764,9.900208042826721,5.530270368885197,0.26999330298219887,0.36933757613282014,0.26897959907251723,52.30460776142629,24.3532162098766,Bad sizing
"(709, 10)",0.02894779759768134,8.072202695319712,8.77233751571448,0.2800170199742097,0.29541526626823894,0.05212407093426086,69.83017779298778,24.118468839568102,Bad sizing
"(29, 11)",0.26988743110133984,8.444154700518876,6.465467644664805,0.2566711530668023,0.37178323669981556,0.3096215005679688,18.486137469955178,23.344290289196152,Bad sizing
"(32, 11)",0.23754180970305985,10.791467134770853,9.749097565698145,0.26851526057574915,0.3119213652839952,0.13915720286978772,38.33557915645724,22.57938428051112,Bad sizing
"(61, 11)",0.11173977814791212,8.11500971953383,8.21288784987233,0.30095020208820505,0.3034918759186625,0.008374767274293093,80.54962572615973,22.451581825904306,Bad sizing
"(71, 11)",0.11895737833686354,9.99738305185729,8.510534696614616,0.24129221026960185,0.21515394077874042,0.10832620523329983,28.001029686698626,23.80693048663005,Bad sizing
"(77, 11)",0.006700294262282122,9.00327437531563,8.749155406877371,0.2480475813156463,0.32644136663514545,0.24014660313292258,29.14554905192292,24.13473271998908,Bad sizing
"(86, 11)",0.017316186206077396,9.054651186063644,8.73409076041181,0.5977144710494258,0.4096609358513246,0.31462101773766615,44.36331629099589,23.936431515634673,Bad sizing
"(98, 11)",0.0194830534048281,3.140509541246959,7.716108590231667,1.3392199232695172,2.2118949433409134,0.39453728247747666,75.79032217436611,23.18018638963664,Bad sizing
"(111, 11)",0.005764427615935695,9.192904802189037,9.000006115613777,0.31930507452158613,0.2872774219028967,0.1003042393443837,17.891883089209593,24.74436494352087,Bad sizing
"(297, 11)",0.003910022091569332,9.466912994863815,10.431237575588323,2.9999999999999996,2.9999999999999996,0.0,56.87327774114864,24.150381089087965,Bad sizing
"(306, 11)",0.03816595955721373,8.81927421008617,10.25793155040033,0.29145949860996,0.30848236518886923,0.055182624680950365,75.56998244547212,23.935596528625318,Bad sizing
"(337, 11)",0.008348512673094383,9.040246679432551,8.367749142964394,0.5472527094845742,2.328576934395241,0.764984054681147,66.76154453437441,23.879598601177527,"Not elliptical,Bad sizing"
"(400, 11)",0.003650159948440276,7.658070764250721,4.265739918898764,2.9999999999999996,2.9999999999999996,0.0,64.03795761312384,24.097329507415743,Bad sizing
"(457, 11)",0.004058082223171134,8.067190401082275,9.067142856043425,0.2796696772440869,0.2796853718955839,5.611538204730593e-05,8.180886996273669,26.023287066136902,Bad sizing
"(460, 11)",0.01405967931213384,13.359561434203792,3.2094904981396897,0.7361407658233171,1.814397347464976,0.5942780853092451,23.51207957582947,24.973797789626907,"Not elliptical,Bad sizing"
"(490, 11)",0.001531346643008847,8.403695698232942,8.659586878214062,0.2960885707765906,0.30872381228701345,0.04092733053800246,3.3991561054240647,27.138076322651713,Bad sizing
"(508, 11)",0.002395643042003256,8.987360544876854,8.206935764686678,0.3152521874098807,0.2426312747890606,0.23035815617165167,25.95939896813838,25.068301519533783,Bad sizing
"(736, 11)",0.06826900180669,2.059712293919542,8.507336172918652,0.4287497073174929,0.3562770643031327,0.16903251892063342,58.85374960429028,23.881655573498776,Bad sizing
"(10, 12)",0.005633793925042369,8.499983467160137,8.499984480811163,0.21741667387146832,0.21649506856159942,0.004238889747774088,67.4407163746392,21.999096975024685,Bad sizing
"(39, 12)",0.02682734528646618,11.94275604839451,5.002205064456807,1.989146416893801,2.9999999999999996,0.3369511943687329,35.64236193953719,22.747077778630064,Bad sizing
"(54, 12)",0.002986559846379146,8.770905744792476,8.745197722508042,0.25083952276223903,0.23583118907864467,0.059832412047044814,20.094777909945737,23.752180669190615,Bad sizing
"(64, 12)",0.0744733015871625,10.00612780279658,8.128763138304151,0.25830387598487653,0.28381573475879324,0.08988881041284935,42.52926382853992,23.185229890019805,Bad sizing
"(122, 12)",0.00269147820548984,8.499983952923824,8.49990674027193,0.24420538424690147,0.24856174718120205,0.017526280627263136,6.432426258593189,25.6138430234245,Bad sizing
"(175, 12)",0.007273313058172173,8.86810857144043,8.139468848713099,0.21279754699961145,0.2111889339071044,0.007559359189934667,7.990919381459256,25.609562086891877,Bad sizing
"(235, 12)",0.004107072425938958,6.387289849010498,10.490227999323457,2.9999999999999996,2.9999999999999996,0.0,75.60835186124771,23.783690458147,Bad sizing
"(247, 12)",0.010205105154513925,11.225113539240683,7.6018096356218114,2.900421916367075,0.5403837114292499,0.8136878954127792,68.28772805877615,23.96502378647341,"Not elliptical,Bad sizing"
"(316, 12)",0.010239711436853509,8.427933579701689,7.8230599766727895,0.3702318714981882,0.6751949996761948,0.451666745642753,85.0765379866109,24.067284371373837,"Not elliptical,Bad sizing"
"(360, 12)",0.001602689150526365,8.50002797168066,8.4999766614609,0.26218597688264805,0.2623251843440062,0.000530667544201946,18.210731759557483,25.362642494902623,Bad sizing
"(368, 12)",0.017391346025770502,5.999973403238411,9.999992401258373,0.25999828479120773,0.24077006547781943,0.07395517754599645,13.034957274470726,25.82140797343522,Bad sizing
"(383, 12)",0.017086365162384543,7.051158903691301,6.423410138811821,1.1537398290355103,0.5549385935828269,0.5190088964452775,71.86005755621366,24.00385781354087,Not elliptical
"(393, 12)",0.021587502921854334,7.796071257997963,8.003947115309787,0.4060238533176923,0.4692625312687562,0.13476183103748773,37.6693467141225,24.532423219002844,Bad sizing
"(404, 12)",0.005003479007225363,6.519564912189133,8.51734078505102,2.9994425339329474,0.2719543900362552,0.9093316884855729,66.8424435214148,24.185820435668745,"Not elliptical,Bad sizing"
"(417, 12)",0.010701143154417296,7.000051768705601,8.715777051773236,0.31091244116054395,0.2002607021984085,0.3558935710295327,5.0724607008715346,26.91275810459924,Bad sizing
"(438, 12)",0.008390832141815529,7.296860065583376,8.741628925885838,0.3407750472498035,0.3308063638418272,0.029252973445173636,20.068400540405904,25.402167979800062,Bad sizing
"(475, 12)",0.02396787487131232,15.247256110859583,8.162640932483194,0.313737635993796,0.3003376432819774,0.04271082323092279,31.21280138548297,25.020664793667557,Bad sizing
"(546, 12)",0.03091722066089311,10.078271108905222,8.31765488991967,0.25497344551388096,0.31409184490726466,0.18822010297923641,48.64554400019648,24.55014576977384,Bad sizing
"(601, 12)",0.007480597312892524,12.444085848382402,9.87898958908158,2.5660991809723894,0.9071895550576818,0.6464713594141305,98.98795967873794,23.789781664929137,"Not elliptical,Bad sizing"
"(618, 12)",0.038719258105364696,10.760552534845639,9.747882012382274,0.24946139519441027,0.3532961751680758,0.2939029269826303,98.8988373113803,23.65953458027888,Bad sizing
"(627, 12)",0.0010866078670176132,8.174142736753847,8.165276156029062,0.2554070136774267,0.2641160863338644,0.03297441203724616,20.381292824105596,25.146552268249337,Bad sizing
"(678, 12)",0.0014341968978940109,9.001607726808848,8.05181251415734,0.28040493828353813,0.24502118773598466,0.12618804349220958,4.690114962225694,27.192479705530964,Bad sizing
"(12, 13)",0.17552232517637958,10.006753294030075,8.152867887213777,0.2379770692146829,0.20000967905362205,0.15954222096419657,59.5584770246554,22.176745607750185,Bad sizing
"(16, 13)",0.008572046815597846,8.7790709136079,8.776810783165784,0.2503097794982545,0.24917835817999662,0.004520084355177034,57.49490575420358,22.31839859970725,Bad sizing
"(24, 13)",0.08079115915556485,9.968577245654433,9.975638379377122,0.233915215958919,0.23520481716173045,0.0054828860155728965,24.904369993737333,23.15798772435071,Bad sizing
"(28, 13)",0.3784038938732057,14.191070311677956,8.485983730511895,0.20003950419702726,0.45949159250491184,0.5646503495167022,81.73571125885616,21.984091437560295,"Not elliptical,Bad sizing"
"(41, 13)",0.16896425716547606,8.798051065792455,9.01979228429195,0.296601829195985,0.22847257684023145,0.22969936679229286,37.339349556412145,22.76187143521799,Bad sizing
"(59, 13)",0.10709408339885317,8.91219372999525,7.293330104902871,0.39764360673991694,0.35632550025716897,0.10390738284841206,13.884741605632678,24.171560281955657,Bad sizing
"(66, 13)",0.13777555616785297,5.667350639807857,8.201009144860683,0.34349910198829675,0.3039241539137937,0.11521121262160217,11.219739928696493,24.660610274177394,Bad sizing
"(144, 13)",0.002941916827285735,8.500022557678225,8.499972510127993,0.2453236897451795,0.24618550779615228,0.0035006855549205573,24.994271158954824,23.978140216833957,Bad sizing
"(152, 13)",0.0021594678212444544,8.277540360679707,8.724775254448344,0.23226088150268231,0.23374892868794675,0.00636600643954599,40.32818332291319,23.679525989931918,Bad sizing
"(184, 13)",0.0027067828884468374,8.49998516312238,8.49998528875207,0.24778759126574623,0.24458516206972805,0.01292409026480934,12.777632624334714,25.079609123947797,Bad sizing
"(187, 13)",0.011383511443805512,7.777093445550101,9.884599758677146,0.34305560260224416,0.24990665382554866,0.27152726284052864,43.770010485853184,23.727546668175215,Bad sizing
"(195, 13)",0.005262036854720375,5.302796832557239,6.921136779056678,2.9999999999999996,2.9999999999999996,0.0,3.800545538373825,26.337403660079183,Bad sizing
"(200, 13)",0.06986841037896085,8.759256167795892,9.279737491121832,0.306176792433769,0.31374345938875187,0.02411736955321575,6.598404091739589,25.854952595593353,Bad sizing
"(238, 13)",0.0035457316332369185,8.962496847228214,8.037791912946426,0.2793275307804526,0.27921511641626173,0.00040244641792652747,41.85975383400253,24.346064298987393,Bad sizing
"(364, 13)",0.005054870700060436,7.848526176853984,8.834696921489241,0.2914106419028023,0.29508631549441156,0.012456265840219416,36.21517262793078,24.772370561025014,Bad sizing
"(372, 13)",0.0019114378521661853,6.943315801680919,8.136486476975616,2.9999999999999996,0.5850280813912825,0.8049906395362392,16.262561011273128,25.707426335266938,"Not elliptical,Bad sizing"
"(388, 13)",0.0007667875077287617,8.297246612430783,8.299440916685574,0.22597076162494661,0.2249476931324801,0.004527437466288475,77.2089282348129,23.853718131441852,Bad sizing
"(455, 13)",0.012158160014460007,11.502881553046176,8.122370160815379,0.9830792698424949,1.8087764258278884,0.45649486813024265,34.816669307217865,24.524513101117407,"Not elliptical,Bad sizing"
"(488, 13)",0.00693868803362242,11.202406338388533,11.306731052351276,2.358318078056722,0.7863139234501053,0.6665785117086344,4.9607495885140445,26.83806829986436,"Not elliptical,Bad sizing"
"(542, 13)",0.003019858301788667,8.889356958117716,7.889288064080015,0.28761027502952613,0.2876195379418432,3.220543494142358e-05,30.11231196619817,24.976985257859354,Bad sizing
"(563, 13)",0.0036736093929262293,8.50000513357529,8.499995295126128,0.2226797466371211,0.22265794299613093,9.791479162091221e-05,39.99232692707771,24.29799902187905,Bad sizing
"(578, 13)",0.013709299244658671,6.960322674396138,8.017032016355827,0.25608032222774346,0.2534196212232911,0.010390103313311583,5.925898026121473,26.152477234561523,Bad sizing
"(14, 14)",0.012234191805089676,8.051656634756064,8.185720942616909,0.2590589131949437,0.21835252503332442,0.15713178002482941,110.15089492443231,21.718478613858558,Bad sizing
"(31, 14)",0.15491068516421727,9.081779074759575,7.8093277249090525,0.28410941604636136,0.29608145278317555,0.04043494323699315,82.72428696574012,21.91192471523489,Bad sizing
"(36, 14)",0.20049879381781446,10.226197760593195,8.785872877551318,0.4109332180533861,0.43626808608700046,0.058071788520790535,3.2986576920345763,25.155559919791138,Bad sizing
"(43, 14)",0.18430247404402023,7.770005180687984,7.01815380212294,0.2919623573945085,0.2180167452940506,0.2532710475430924,37.83170215598124,22.868290265006713,Bad sizing
"(57, 14)",0.10620479690403668,7.927773327866517,9.293743508445868,0.43342547181773683,0.36923158405712014,0.14810824913310905,85.43419425421219,22.49230303252979,Bad sizing
"(62, 14)",0.0787121275225251,8.066302200257894,10.137359494992397,0.23043126175643777,0.28533584107653015,0.19242089992251055,45.08051762669258,23.14086232359451,Bad sizing
"(132, 14)",0.04370299932707432,6.910753816519016,9.102733598595963,1.051948469187606,0.26559650842160526,0.7475194686801352,43.545818683549136,23.446852003288804,"Not elliptical,Bad sizing"
"(285, 14)",0.0035889825314562277,12.74407779308081,7.24314757909986,1.2273264033405216,2.9999999999999996,0.5908911988864928,18.95180392054707,25.439472341563665,"Not elliptical,Bad sizing"
"(327, 14)",0.006257192414112448,8.041031067900674,8.831959404013293,0.27591987624559966,0.2869309791839916,0.03837544126363279,69.58401801040968,24.11758458846215,Bad sizing
"(426, 14)",0.023394586164699683,8.220678727497312,9.075298078729823,0.2971630088002271,0.28342914983813927,0.04621658334103307,62.68535558556208,24.466465213160866,Bad sizing
"(448, 14)",0.003443594465256826,8.058215491137828,7.710560933004331,0.22400209421062067,0.3260251774421406,0.3129300750081667,3.862535614915901,26.8384404643499,Bad sizing
"(450, 14)",0.02219983425702988,12.101590387683189,8.850201997811906,0.209704035560796,0.20000674111479436,0.04624276504774405,32.48342087820929,24.57061530051471,Bad sizing
"(587, 14)",0.00260753676868957,8.824625298911625,8.00403832124082,0.2041705934567067,0.25174292366025136,0.18897186666405597,5.492584249155771,26.37177933380609,Bad sizing
"(607, 14)",0.025619266327702506,7.121164774592148,8.794133047152906,0.29811878986416795,0.32679988466935395,0.08776347896880266,45.74498012905893,24.416595139885153,Bad sizing
"(633, 14)",0.003931418070782086,8.122593532825398,9.07879694454658,0.23434914753719205,0.24758513665754453,0.053460354280718714,43.74671931712027,24.503287296432568,Bad sizing
"(755, 14)",0.0015719510430196948,8.500084609377282,8.49990398986288,0.2480046666918132,0.24781201453512616,0.0007768085950029535,16.930077696529533,25.25205543627463,Bad sizing
"(11, 15)",0.13380810823689576,7.9549398352829,9.002309641322435,0.27125120229195826,0.26287615886487997,0.030875599283294197,83.3125571547214,21.905017355926923,Bad sizing
"(16, 15)",0.09777611511893768,8.83432441801254,7.534221988037997,0.2030609092374633,0.3721047577288078,0.4542910161190271,42.02527569069621,22.6164548679835,"Not elliptical,Bad sizing"
"(33, 15)",0.16334144420625332,6.956865031045463,8.771934842231822,0.3463153335482683,0.33819785679793024,0.023439553389589363,70.85008516670845,22.096076266019317,Bad sizing
"(47, 15)",0.013273831439699199,8.82160837022399,9.36037718718622,0.2189679071370104,0.3751903241073595,0.4163817852766548,19.569219082507672,23.70852676181164,"Not elliptical,Bad sizing"
"(227, 15)",0.007589974451585057,8.106248877050167,9.0413209351953,0.293568148973717,0.2951066203957097,0.005213273155070919,24.059247004621383,24.77585904069236,Bad sizing
"(263, 15)",0.02361789530431787,8.118160510528648,10.008947961961281,0.4502914867879613,0.36288328463087305,0.19411471174059325,54.94548596368671,24.198798878992847,Bad sizing
"(289, 15)",0.005025389100781216,9.014898624644722,8.247583895491525,0.2395472259939122,0.3457884905134937,0.3072434954726627,53.65300525011153,24.391764170524084,Bad sizing
"(304, 15)",0.0015153489954204081,8.500570381591203,8.498552533713841,0.263498637580999,0.2765445356976899,0.047174673271983436,11.464978657714882,25.845981293535154,Bad sizing
"(495, 15)",0.02062431848266989,7.1654729799621455,7.973278645630096,0.3016089143466788,0.24498018203295424,0.18775549932398117,116.41917861517891,23.75653649185476,Bad sizing
"(503, 15)",0.03281951325095049,10.766354302899527,7.495892121217679,0.30909738971995554,0.5300277669346868,0.4168279305298276,18.08935549750535,25.44423869002493,"Not elliptical,Bad sizing"
"(506, 15)",0.0009646446857833365,8.501791865132155,8.500469025306192,0.2670399907481797,0.24377979256563953,0.0871038008852939,46.900025442798324,24.621972015987048,Bad sizing
"(689, 15)",0.0015766722532183255,8.500014120029315,8.50002814492701,0.2626000384406615,0.2619726489831562,0.002389144576028124,23.613164833351675,25.127529401844207,Bad sizing
"(31, 16)",0.1729879574667308,7.139682723597555,7.805478660104561,0.26343303894570075,0.2942207159558243,0.10464143189273645,64.42956458252404,22.18306011308855,Bad sizing
"(36, 16)",0.19389656856474047,8.22139575097492,8.78137859801269,0.4358584681353573,0.4576177259761283,0.04754898380380068,24.41153248708238,23.100033567594053,Bad sizing
"(39, 16)",0.07285375238574482,10.005160212314495,8.001019583859454,0.24161721946179746,0.23891581928692668,0.011180495251489675,19.74375833813028,23.40421393517633,Bad sizing
"(190, 16)",0.0015114345631877277,8.49883102697712,8.50000341389357,0.25491306506187256,0.23034640389058597,0.09637270324031355,52.93474004905283,23.807797617199675,Bad sizing
"(207, 16)",0.0018613057399820157,8.49999639254484,8.49994098156631,0.24659605700791043,0.24622495841297218,0.0015048845445503334,22.34146535490431,24.80287632314932,Bad sizing
"(235, 16)",0.03279150912217005,8.884044424730472,8.785263082135984,0.27713602381232777,0.3150792948307657,0.12042451421258216,89.036689284987,23.75255982623296,Bad sizing
"(260, 16)",0.002182177890300811,7.887008300554667,6.485994961713838,0.48085223247242326,1.0111122558411705,0.5244323964084583,67.8390124415511,23.978562630826865,"Not elliptical,Bad sizing"
