Coord,amplitude,xcentroid,ycentroid,sigx,sigy,ellipticity,SNR,Magnitudes
"(293, 624)",0.015297012575151715,6.554879544976692,10.538020578828343,1.5026445791814889,1.2941403442293076,0.13875818529605743,79.53039764152176,24.027746148496725
"(467, 625)",0.10985867502080143,7.737446645629646,7.821261818991834,0.7200302230029734,0.6688171453458813,0.07112628889868222,51.21729780192863,23.13370186068405
"(60, 627)",0.08141832175803822,11.163691720065875,9.507796366510012,0.998088788416848,1.0439826863779285,0.04396040141269797,406.7895509319948,22.210231998325703
"(62, 627)",0.08152111577548307,11.163488101077487,7.507596092126547,0.9947980105353461,1.0414957250332608,0.04483716387450687,359.30251792651956,22.30424954458777
"(363, 628)",3.0554846388759143,8.756481749982802,12.629826637828277,0.7447657961902572,0.7960938158915996,0.0644748378604808,1313.4339260356605,18.86178667829585
"(366, 628)",3.0474073161350494,8.755910505381062,9.629376575184084,0.7490150897944594,0.799993279600412,0.06372327256475907,2267.2194589678393,18.7528011316206
"(370, 628)",3.0459340591226787,8.755802047788595,5.629293088721887,0.7497883892698047,0.8006969039207876,0.0635802566510476,2522.485072885557,18.75149714823548
"(606, 628)",0.09591154199207916,8.281082205868776,10.012545705562061,0.7897256075869161,0.6361178390950565,0.19450777208709646,73.39638591692582,22.691917692257903
"(608, 628)",0.09585160976756012,8.284722779841657,8.0133036768353,0.7659098716132308,0.6196909588921378,0.1909087715674862,9.720213750946687,24.679425176422356
"(60, 629)",0.08131759648005588,9.163889111092894,9.507988076859293,1.0013254068871023,1.0464331368706834,0.04310617505717951,437.4269873404641,22.172898589431718
"(62, 629)",0.08147004707032819,9.163589672021986,7.507696004270678,0.9964403674712633,1.0427393138633314,0.044401266717883026,376.82168694429396,22.272851413544323
"(112, 629)",0.11815907450512028,6.696350979275892,5.499850617573333,0.837915700682157,0.8091153139029482,0.034371460942624776,361.0811413851603,22.390004473093228
